Date,Historical_Volatility
2021-02-02,0.15231688048039624
2021-02-03,0.1517255874880079
2021-02-04,0.15350279529188351
2021-02-05,0.15323484372212973
2021-02-08,0.15404688347712236
2021-02-09,0.1542399662231806
2021-02-10,0.15297333502353877
2021-02-11,0.15254946889513651
2021-02-12,0.15279344420928465
2021-02-16,0.15229790662423523
2021-02-17,0.1443879583226658
2021-02-18,0.14475620625938976
2021-02-19,0.14458400184582343
2021-02-22,0.14113490026661743
2021-02-23,0.14040937817766663
2021-02-24,0.14214017045725175
2021-02-25,0.16036419893577528
2021-02-26,0.16090230281008439
2021-03-01,0.17446009009773789
2021-03-02,0.17484126972524552
2021-03-03,0.17803807033836963
2021-03-04,0.17740683679440242
2021-03-05,0.18679272004196318
2021-03-08,0.1872419345068705
2021-03-09,0.19150582498414934
2021-03-10,0.1921535821392833
2021-03-11,0.1773293205896412
2021-03-12,0.17567729930236148
2021-03-15,0.16481824328550312
2021-03-16,0.15984777209805917
2021-03-17,0.15566315206374878
2021-03-18,0.16248874569068378
2021-03-19,0.1596885617583564
2021-03-22,0.16053829372814982
2021-03-23,0.1608411893522916
2021-03-24,0.16159782385609459
2021-03-25,0.16234491703214116
2021-03-26,0.16928715308106407
2021-03-29,0.16886620595784715
2021-03-30,0.16915645626424514
2021-03-31,0.169421824039004
2021-04-01,0.17192599027218797
2021-04-05,0.17605418485314303
2021-04-06,0.17405580441556434
2021-04-07,0.17405194363485055
2021-04-08,0.17183683317518328
2021-04-09,0.15397256269781495
2021-04-12,0.15265424242736986
2021-04-13,0.1390070407464431
2021-04-14,0.13695051365485703
2021-04-15,0.1313978469348232
2021-04-16,0.12187220282877141
2021-04-19,0.1146268130769078
2021-04-20,0.1155814725542871
2021-04-21,0.11219529572011343
2021-04-22,0.11663162213906163
2021-04-23,0.11697534342277321
2021-04-26,0.11694001443638603
2021-04-27,0.1163311017439857
2021-04-28,0.11616720726603973
2021-04-29,0.11701355602378502
2021-04-30,0.10942675011152164
2021-05-03,0.10910776355858402
2021-05-04,0.11118755187381497
2021-05-05,0.10756471195655054
2021-05-06,0.10643011680772782
2021-05-07,0.1070674061551429
2021-05-10,0.10512376469818474
2021-05-11,0.10918195901965695
2021-05-12,0.12733803808518665
2021-05-13,0.1312772018936686
2021-05-14,0.13373840087853686
2021-05-17,0.12816622384758328
2021-05-18,0.13087005289622855
2021-05-19,0.13120160638176684
2021-05-20,0.13408898035072758
2021-05-21,0.13238360827690154
2021-05-24,0.1352957676211887
2021-05-25,0.13526562538295003
2021-05-26,0.13464632419693967
2021-05-27,0.1309503840208271
2021-05-28,0.13058037196084177
2021-06-01,0.12956386686865096
2021-06-02,0.1278055344987645
2021-06-03,0.12564320892828648
2021-06-04,0.1247989731404081
2021-06-07,0.1210905504329173
2021-06-08,0.12102021732553614
2021-06-09,0.12117432870751303
2021-06-10,0.12177334638263304
2021-06-11,0.12040381552834128
2021-06-14,0.11833692727337232
2021-06-15,0.11839430100137278
2021-06-16,0.11777729289624145
2021-06-17,0.11780612993768232
2021-06-18,0.12179447712610116
2021-06-21,0.12681270818919643
2021-06-22,0.12369920548904918
2021-06-23,0.12073459801529522
2021-06-24,0.101518767528775
2021-06-25,0.09667289264472288
2021-06-28,0.08780173127445048
2021-06-29,0.08721406673583247
2021-06-30,0.08238438680231883
2021-07-01,0.08207929745910136
2021-07-02,0.07963373004362877
2021-07-06,0.08002576375602985
2021-07-07,0.07619249667236032
2021-07-08,0.08082492871409894
2021-07-09,0.0860796711363408
2021-07-12,0.0862880244753385
2021-07-13,0.0874646643375822
2021-07-14,0.08730137730063608
2021-07-15,0.08831910490341542
2021-07-16,0.09086626946199919
2021-07-19,0.1002419370286676
2021-07-20,0.10908384042410912
2021-07-21,0.11118297953728519
2021-07-22,0.1108786695860492
2021-07-23,0.11348887385489582
2021-07-26,0.11351551195560834
2021-07-27,0.11486181541040819
2021-07-28,0.11454620808464264
2021-07-29,0.1131062298597792
2021-07-30,0.11476341268136947
2021-08-02,0.10676274063240543
2021-08-03,0.10220247776034552
2021-08-04,0.10314545910011515
2021-08-05,0.10381071114002828
2021-08-06,0.10299372876378642
2021-08-09,0.10301437225527824
2021-08-10,0.10295921330210323
2021-08-11,0.10292739904239381
2021-08-12,0.10328832860165578
2021-08-13,0.10261409891665206
2021-08-16,0.10094880841195122
2021-08-17,0.10328090705992067
2021-08-18,0.10823413869897003
2021-08-19,0.10490464667069224
2021-08-20,0.10251548655407854
2021-08-23,0.10478512335487068
